"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"rna5293",1,1,0,0,159.3333,437.6667,2,40,"neut",0.869493575127817,-3.25580894376864,5.32405215463196,0.332,-2.56905758552511,-7.12176017248103,1.41890827496586,"neut",139.458542934071,4.89644707167097e-05,1.46092324961048,0.0766075789416844,0.000825207042099201,4.13260561751083,"neut"
"rna5295",12,2,2,0,895.6667,2671.3333,2,40,"neut",1.18001351909745,-2.00712937563431,5.22669968061606,0.249866666666667,-4.17091341322642,-8.1645750858506,-1.23071238820545,"neg",43.5189329691317,0.000309613190413507,2.27217444554854,0.0154379408468953,0.000295455847274641,0.292082492308183,"neg"
"rna5296",30,3,23,2,1409,3385,2,40,"neut",0.291605592174668,-1.4956677309758,2.35837978928249,0.361333333333333,-3.49871069727616,-5.38802730377723,-2.2779023124249,"neg",6.54733653664354,0.00299723227636666,0.417646747177978,0.0302360158676584,0.00459036233741209,0.102484842808372,"neg"
"rna5301",68,24,28,34,805.6667,2002.3333,2,40,"neg",-1.22261271559268,-1.93401479800403,-0.544122059666278,1,-0.728340358339404,-1.2292838583798,-0.255119400142717,"neg",12.3480603624014,0.00650573958936343,-1.29348882924437,0.678614154456002,0.411212102403018,1.08925139097631,"neut"
"rna5306",1575,81,972,81,627,1497,2,40,"neg",-0.482544729581113,-0.791813454081333,-0.175786561914112,0.999466666666667,-3.35672316366262,-3.57560290612806,-3.15314932043329,"neg",8.0043384191219,0.294267963948836,-0.57686100467582,0.0404126284500301,0.0324917689966434,0.0495761774975013,"neg"
"rna531",0,4,0,4,118,278,2,40,"neut",-1.1097244596496,-3.93860401745955,1.75532362185711,0.7856,1.80280923398138,-0.556034421099862,4.70179232286767,"neut",16.6691393463597,0.000338189791616962,-1.18608649492096,6.06667376989128,0.573472402246311,NA,"neut"
"rna5311",88,20,16,16,1279.3333,3142.6667,2,40,"neg",-1.44104316645535,-2.3116502008371,-0.595321705734386,0.999733333333333,-0.951682852971683,-1.69021508509424,-0.245210634146508,"neg",27.9136796443854,0.00240259270806871,-1.46843247529326,0.567921498138276,0.271357679846985,1.15108446061389,"neut"
"rna5313",9,0,1,0,351.6667,977.3333,2,40,"neut",0.239908489466074,-3.73571303207846,4.46831451954159,0.438933333333333,-4.56050038909485,-8.8741247569487,-1.03378587338088,"neg",67.2270702489398,0.000349976498774,0.329267582673856,0.0104606489937968,0.000105569396663533,0.355679969211108,"neg"
"rna5315",5,11,1,1,723.3333,2327.6667,2,40,"neut",0.877684555519367,-1.78377227061294,3.63105541108611,0.251466666666667,-1.44427901866002,-4.18927022863732,1.12008578172521,"neut",35.3673491523616,0.000210273282641685,1.48714682224491,0.235914289209826,0.0151571734631324,3.06511756513397,"neut"
"rna5318",8,0,2,1,105.3333,302.6667,2,40,"neut",-1.53903055031507,-4.5500486315063,1.72978079485258,0.837866666666667,-2.43142451601268,-5.35053411448145,-0.222094548930821,"neg",20.8088235501524,0.00312566233294836,-1.55521927015865,0.0879195935159281,0.00475693256478376,0.800839442063182,"neg"
"rna5320",5,1,2,1,873.3333,2555.6667,2,40,"neut",-0.46094387174258,-3.39764599188217,2.54181666980547,0.608,-2.24312215024956,-4.96130707101535,-0.00675480669523821,"neg",15.2660590239497,0.000371001060960485,-0.546692827377203,0.106126563371381,0.00702408234109363,0.993253591482498,"neg"
"rna5321",3,1,0,1,343,1016,2,40,"neut",-1.38587332795634,-4.72911940249599,2.04413727476652,0.798933333333333,-0.797862101369869,-4.02757859059009,2.34415275712949,"neut",61.4928205564278,0.000130313269513705,-1.41483376497371,0.45028908920291,0.0178171906070961,10.4244328606656,"neut"
"rna5323",16,36,0,0,243,708,2,40,"neut",2.46247184202147,-1.10076059788202,6.37113667105243,0.0984,-2.69676524041872,-6.68285819466135,0.820298053664164,"neut",425.761644804387,0.000150940998542325,10.1885319006784,0.0674214570514863,0.00126966410723672,2.27120485244079,"neut"
"rna5326",90,18,0,0,780,1881,2,40,"neut",1.2017332211016,-2.17973438462917,5.26601466141727,0.26,-3.75761770552808,-7.84521137469482,-0.308682069001119,"neg",1281.54404221637,8.9524160876263e-05,2.32318723501884,0.0233509900103195,0.0003814697265625,0.734425375802024,"neg"
"rna5328",3,0,0,0,325.6667,901.3333,2,40,"neut",0.0312879765249728,-4.13459030469677,4.38114158240792,0.498133333333333,-3.55764814533458,-8.12571489764898,0.37253239935848,"neut",196.909251747842,4.10538004969004e-05,0.0406334854219651,0.0285056630749152,0.000303622238171161,1.45138424805696,"neut"
"rna5329",8,0,0,0,295,794,2,40,"neut",-0.0881507191377959,-4.02467615134496,4.59408073743845,0.516533333333333,-4.22169726376491,-8.86227777850825,-0.308552007488993,"neg",305.564437080705,7.84004948642655e-05,-0.111353298558873,0.014673613066874,0.000108829356274578,0.734520824455767,"neg"
"rna5331",76,0,21,4,1352.3333,3474.6667,2,40,"neg",-2.64063518865141,-4.96093016525709,-0.742184473098506,0.9976,-2.78156307465771,-4.01849903786878,-1.75999688144292,"neg",18.3425210867004,0.0029248118521647,-2.41856731115577,0.113747956084177,0.0330172289497655,0.315940754597324,"neg"
"rna5335",4,1,1,0,186.6667,545.3333,2,40,"neut",1.15723087841357,-2.45825367063474,5.30444847544495,0.277333333333333,-3.85945395940549,-8.35956794448496,-0.639405154449571,"neg",36.1103310608063,0.00058271831419491,2.2077619710856,0.0210858696607104,0.00025177001953125,0.527593730712757,"neg"
"rna5336",8,0,0,0,179.6667,582.3333,2,40,"neut",-0.357822994621898,-4.32774191865978,4.26200337405388,0.559466666666667,-4.16667998972632,-8.74236149608427,-0.202463262266234,"neg",305.837261260788,0.000127237399134402,-0.427169635500975,0.0155034251966223,0.00019073486328125,0.816716245340865,"neg"
"rna5342",96,16,128,0,330.3333,854.6667,2,40,"pos",3.98528152729725,1.91369114765761,6.74432270352472,0,-6.75732533429505,-9.52781425732256,-4.82968094369733,"neg",3.45533470289155,0.0725882586140284,58.9961250961226,0.000612834047306654,9.5367431640625e-05,0.00408971675387759,"neg"
"rna5346",4,7,0,0,765.3333,2105.6667,2,40,"neut",1.55336709900733,-2.18427946449381,5.69431377401976,0.211733333333333,-2.2790277543463,-6.39508294053055,1.44631483009143,"neut",240.182651721714,2.27065151560929e-05,3.59890251815627,0.102367476531343,0.00166319124310629,4.24743252236678,"neut"
"rna5347",0,0,1,1,167,433,2,40,"neut",-0.928249159449913,-4.2871445718736,2.30337289576632,0.703466666666667,-1.27874892789224,-4.26711576280482,1.55329539131158,"neut",5.66800842004536,0.000685725435112431,-1.04265149216206,0.278378603601488,0.0140023027624222,4.72699927589694,"neut"
"rna5350",2,3,0,1,141.3333,440.6667,2,40,"neut",-0.566290136325509,-3.59588969699596,2.90835288364864,0.636,-0.352001758939671,-3.64127387357994,2.49668031985895,"neut",54.8419312644585,0.000248698068603468,-0.652482926675669,0.703278710981867,0.0262434407467251,12.1421327731237,"neut"
"rna5353",27,0,0,0,685,1892,2,40,"neut",-0.441369690588268,-4.51544733821779,3.92901078667579,0.5808,-4.70222374828974,-9.05629268621134,-0.828657534138947,"neg",598.00326173567,6.33688250963153e-05,-0.518373021253764,0.009056831484279,9.5367431640625e-05,0.436634341986084,"neg"
"rna5355",1,1,1,0,453,1311,2,40,"neut",1.32513369079825,-2.27667395271156,5.37482723980382,0.256266666666667,-3.33620367125054,-7.24603857073015,0.236970320429544,"neut",22.2149809442982,0.000174135403050571,2.75428916651279,0.0355712611558518,0.000688415180493646,1.26740263055602,"neut"
"rna5356",10,12,1,0,543.3333,1703.6667,2,40,"neut",2.29835857793478,-0.888431054842844,5.98294561850829,0.0832,-3.27668173301681,-7.05574156365109,-0.115872353093697,"neg",76.627472737919,0.000239450333956071,8.52374858540995,0.0377532287401028,0.000836837840107422,0.890586534952728,"neg"
"rna5357",4,32,0,0,364.3333,1141.6667,2,40,"neut",2.79517509977571,-0.614033104635446,6.97260031119758,0.0618666666666667,-1.94348507301719,-6.18555065905712,1.60438268404804,"neut",228.293293570605,5.09426629047382e-05,14.6904141647992,0.143202370462938,0.00207599964328484,4.97478207417855,"neut"
"rna5359",5,3,0,1,418.3333,1522.6667,2,40,"neut",-0.937799726259671,-3.96844178125767,2.50798338336508,0.703466666666667,-1.06030334540566,-4.25181776446784,2.04668733278181,"neut",92.0054564939847,0.000123919077721236,-1.01584293299985,0.3463407809817,0.0142266252868264,7.7422095454173,"neut"
"rna5362",9,0,0,0,292,917,2,40,"neut",-0.116230362077147,-4.2979786721163,3.94190430353243,0.520533333333333,-4.35287266011878,-8.65583890468628,-0.459702267360927,"neg",351.325701769547,8.01246617480838e-05,-0.145885492640432,0.0128767323372461,0.00019073486328125,0.631471154445003,"neg"
"rna5363",6,19,0,0,727.3333,3064.6667,2,40,"neut",2.01101574087077,-1.67122416407777,5.90485568406268,0.144,-2.38542866071044,-6.26239704631451,1.28015422581191,"neut",308.34001679236,2.81076060879437e-05,6.13653895582935,0.0920507177081143,0.00191792297545252,3.59718266035124,"neut"
"rna5364",2,1,0,0,173,607,2,40,"neut",0.909060079114012,-3.29492774794301,5.02362481395399,0.3496,-3.19789079493769,-7.48854523092254,0.979848741752911,"neut",160.344023239628,6.78387774433533e-05,1.55093524493303,0.0408736554491773,0.000584433468555229,2.66405244976255,"neut"
"rna5366",4,4,0,0,446.3333,1242.6667,2,40,"neut",1.44581435795903,-2.42489455177088,5.57501281356289,0.227733333333333,-2.74089558272678,-6.91128218346791,1.0172729263409,"neut",214.187811109846,3.97456154271029e-05,3.1605049136743,0.0645112370925078,0.000995842685841198,2.76564166142211,"neut"
"rna5368",63,18,0,0,1330,3590,2,40,"neut",1.25781460427017,-2.27407821510595,5.38756770090711,0.267466666666667,-3.54528262931783,-7.64395230730318,-0.0444816219136573,"neg",1006.6747006922,4.73366548595782e-05,2.49743103564393,0.0288603070532123,0.000506687687271546,0.956484273022324,"neg"
"rna5372",9,9,0,0,362.3333,984.6667,2,40,"neut",1.78840828803742,-1.84408029739894,5.98871208825833,0.189333333333333,-2.82006679154984,-7.02302597256163,0.914671699068159,"neut",341.212924449937,7.1473737313037e-05,4.7473884469608,0.0596014287535875,0.000872847530220121,2.49595314868305,"neut"
"rna5376",8,0,0,0,494.6667,1221.3333,2,40,"neut",-0.274927543396459,-4.29230262930855,4.42499055688871,0.541866666666667,-4.0058937126003,-8.37702998324871,0.164883678113353,"neut",290.387142866214,4.92841248947163e-05,-0.333712922682956,0.0182078796234753,0.00025177001953125,1.17924993474267,"neut"
"rna5377",1,1,0,0,180.6667,434.3333,2,40,"neut",1.08118758676564,-2.99201259237761,5.41764125455999,0.314666666666667,-2.70429220600586,-7.13463888669024,1.22856179478635,"neut",123.88413882873,5.52123569288571e-05,1.98298471324477,0.0669159525335894,0.000823974609375,3.4163095902057,"neut"
"rna5378",12,0,0,0,271.6667,691.3333,2,40,"neut",-0.177899964643203,-4.26896525478756,4.14683554037177,0.5312,-4.43413574837814,-8.96671312662901,-0.320064660960026,"neg",409.689843126141,0.00010215551835181,-0.220305593470283,0.0118675871373897,9.5367431640625e-05,0.726121491391453,"neg"
"rna538",5,0,0,0,107,244,2,40,"neut",0.0482684054717395,-4.03440191662826,4.91272205169197,0.4944,-4.11678438299441,-8.79891460316422,0.00884554082219102,"neut",245.928737869812,0.000160537831287171,0.0629480310428145,0.0162964785882489,0.000126265143254981,1.00886784242957,"neut"
"rna5380",2,0,0,0,140.3333,360.6667,2,40,"neut",0.301669012327451,-3.97225262233999,4.36998030833449,0.4512,-3.5871155792096,-7.94219132523428,0.519106796797835,"neut",152.062649766031,7.84745328226957e-05,0.420322616185147,0.0276779859043285,0.0003814697265625,1.68052498689639,"neut"
"rna5381",6,5,1,0,724.3333,2134.6667,2,40,"neut",1.82674175193113,-1.59495418378657,5.98969805058442,0.149333333333333,-3.272351479402,-7.27733607604116,-0.105294165369213,"neg",54.3060679534467,0.000156663438646188,4.99063620878438,0.0379170755735171,0.000653966361749453,0.900056711084295,"neg"
"rna5383",34,21,0,0,428,1222,2,40,"neut",1.66692845778545,-1.75153806706074,5.91317977253513,0.182933333333333,-3.2242478011413,-7.53428842700799,0.337500487040655,"neut",736.486397235734,0.00010344763801978,4.11532212044528,0.0397665381254912,0.00050600544250017,1.40143994321145,"neut"
"rna5385",46,8,4,4,237.6667,620.3333,2,40,"neut",-1.55367673184612,-3.05034240346946,0.0582362887783656,0.968266666666667,-1.17457225052296,-2.63597069595937,0.184390845967809,"neut",55.7571877140411,0.00335029846017426,-1.55555772789314,0.308950693140181,0.0716485838149058,1.20248221830115,"neut"
"rna5387",1,0,0,0,141,432,2,40,"neut",0.3793604187446,-3.98855688118056,4.81582855533131,0.432266666666667,-3.3212554982362,-8.13163093248848,1.05332069865687,"neut",139.019924452137,4.91558361558181e-05,0.540442574360722,0.0361071447135247,0.000302308062342529,2.86715558631223,"neut"
"rna5388",251,144,53,0,283.6667,658.3333,2,40,"pos",4.54227467977374,2.52534481852728,7.62906835335382,0,-5.95231727789228,-8.9642261125175,-3.97269158140025,"neg",24.5844320068046,0.0350597039964756,93.5771823037591,0.00133403340950076,9.5367431640625e-05,0.00961830652985096,"neg"
"rna5394",450,0,1969,225,339.6667,773.3333,2,40,"neg",-4.0234905534912,-5.92915621735381,-2.59917804550736,1,-2.99025911357413,-3.14237297099568,-2.85708942373423,"neg",0.668984752789034,1.10359603432664,-6.37153006727259,0.159926719150224,0.137355618679444,0.182710973964974,"neg"
"rna5410",9,0,0,0,189,429,2,40,"neut",-0.0506584521980385,-4.47187625749808,4.26882991771572,0.507466666666667,-4.2619587453654,-8.83568174264255,-0.0596226344278995,"neg",306.890531909748,0.000134660744477018,-0.064531175375745,0.0140775023027083,0.000116147847075581,0.942112907659809,"neg"
"rna5417",73,0,145,356,182.3333,468.6667,2,40,"neg",-5.30358348237195,-7.27445991704166,-3.89946810089673,1,-0.0481894403711429,-0.253073037388923,0.134081050105451,"neut",2.06500093883933,0.15153961150215,NA,NA,NA,NA,"neut"
"rna5422",6,3,0,0,117,378,2,40,"neut",1.19829373775614,-2.47368733638894,5.38341000725395,0.272266666666667,-3.19577103308457,-7.33885405972273,0.302493673474808,"neut",261.789672958317,0.000173753660412707,2.3147769279552,0.0409592695376354,0.000655273423215576,1.35322874871331,"neut"
"rna5423",27,0,0,0,151.3333,433.6667,2,40,"neut",-0.392468986418357,-4.50288659943247,4.09315078329346,0.577333333333333,-5.01679882739968,-9.64252404603895,-1.03047572151306,"neg",592.780397654075,0.000294687155196938,-0.465228152088759,0.0066336776712355,9.5367431640625e-05,0.356856712743513,"neg"
"rna5426",3,0,0,0,790.3333,1999.6667,2,40,"neut",-0.0327042176276837,-4.23336347122125,4.34544387512081,0.507466666666667,-3.38895397729289,-7.92374519401749,0.816231946443565,"neut",219.292947785347,1.77090017632256e-05,-0.0418379862416967,0.03374304948665,0.0003814697265625,2.26198512514739,"neut"
"rna5427",3,0,0,1,125.6667,309.3333,2,40,"neut",-2.22708290958473,-5.70390393731499,1.37059324462909,0.8928,-0.839805862189532,-4.20592105315258,2.21872461972586,"neut",45.2615840314713,0.000407954027125878,-2.08602111996397,0.431793815613671,0.0149069154695589,9.19559350988214,"neut"
"rna5428",1,0,1,0,67.6667,157.3333,2,40,"neut",0.773785048885164,-3.47135108322651,5.13632265799675,0.3496,-3.89999801621215,-8.47278177573653,-0.199287157881906,"neg",14.6172676159755,0.00114709127206472,1.27237936067937,0.0202570980331861,0.00019073486328125,0.81931433282038,"neg"
"rna5429",12,0,4,0,411,978,2,40,"neut",0.589392812388413,-2.91804287746586,4.87526984770963,0.373866666666667,-5.01741646076598,-9.30460677002516,-2.00639374677931,"neg",18.637212494942,0.00147463699100451,0.905450123544457,0.00662947533138284,9.5367431640625e-05,0.134469202180523,"neg"
"rna5433",8,0,4,4,106.3333,247.6667,2,40,"neg",-2.5929930933432,-5.44782582806028,-0.367758268093578,0.990133333333333,-1.10950522760721,-2.60646100617835,0.274557189451205,"neut",9.26741949472426,0.00695172577482707,-2.42617288143808,0.606458115303157,0.135728228955063,2.42042381211686,"neut"
"rna5435",3,0,0,0,389.6667,1113.3333,2,40,"neut",0.0768400354172263,-4.04539658433816,4.62380142505166,0.476533333333333,-3.68481965895778,-8.15500148775302,0.40499175637777,"neut",181.358215992773,3.88060734906753e-05,0.100905334003875,0.0251056875037802,0.000297364447332462,1.49929604819847,"neut"
"rna5438",6,2,1,0,349,1067,2,40,"neut",1.3108558608685,-2.45132469851465,5.52252888679043,0.250133333333333,-3.74201664893622,-8.08624204109469,-0.150751058445204,"neg",55.4343330400178,0.000316783658681625,2.68431947555202,0.0237111326167907,0.000263275972497564,0.860060839974992,"neg"
"rna5440",16,0,8,0,613,1688,2,40,"neut",0.771933861894965,-2.68247731345732,4.9660422705902,0.347466666666667,-5.46445455607768,-9.81283852092271,-2.57931536721162,"neg",11.5393911266788,0.00217052064885486,1.2737887631627,0.00421145642318937,9.5367431640625e-05,0.0758257282941826,"neg"
"rna5441",5,0,0,0,185.3333,534.6667,2,40,"neut",-0.0261912429194568,-4.13571694445248,4.63426997117099,0.503733333333333,-4.07052447399009,-8.63176722812368,0.0270353845042752,"neut",235.042925260907,0.000102403507335515,-0.0335721760969782,0.0170679502666636,0.00019073486328125,1.02738406266245,"neut"
"rna5442",9,0,0,0,577,1640,2,40,"neut",-0.232991600118401,-4.30869997553445,3.98497926570454,0.544266666666667,-4.07579853376109,-8.23974168510267,-0.0042204082177153,"neg",327.219991679957,4.54661377884393e-05,-0.285220122474332,0.0169781812710856,0.000280134008437248,0.99577371368516,"neg"
"rna5446",3,3,0,0,271.3333,838.6667,2,40,"neut",1.33096724045263,-2.52431297469985,5.66294741643059,0.2544,-2.58933947009139,-7.16695374069483,1.08297196188733,"neut",205.284828483531,5.31273781633446e-05,2.74246894760486,0.0750693836507613,0.000762939453125,2.95341615710881,"neut"
"rna5447",4,5,0,0,235,668,2,40,"neut",1.78904042276206,-2.10847630852968,5.79681539831585,0.199466666666667,-2.78078986857971,-6.85925764834328,0.972910945387298,"neut",204.066669446473,8.7715494184194e-05,4.75415324553894,0.0619886410930239,0.00105310551758929,2.64563370732724,"neut"
"rna5448",5,1,0,0,1020.6667,3188.3333,2,40,"neut",0.36955027321129,-3.47437834809584,4.77058018824655,0.4216,-3.18191606956195,-7.37929895581636,0.498704372873165,"neut",275.616535213144,1.78616954530562e-05,0.52455017029508,0.0415242130048223,0.000633106751486034,1.6465859680446,"neut"
"rna5451",2,1,0,0,602.3333,1599.6667,2,40,"neut",0.753222021602355,-3.41145581584639,5.14405305795905,0.372,-2.79869510789109,-7.09140654869503,1.36510371623217,"neut",173.976856457436,2.14644296675751e-05,1.2111802073732,0.0608887516972302,0.00085861694086406,3.91614169531073,"neut"
"rna5453",4,0,0,0,231.3333,755.6667,2,40,"neut",0.0935776669662482,-4.09605097642491,4.18820669204603,0.490666666666667,-3.91313917529998,-8.23854332014356,0.187651325933199,"neut",202.423246481566,7.30133553269674e-05,0.123416721980205,0.0199970749823314,0.000280463765209039,1.20640960094274,"neut"
"rna5454",77,7,30,5,2564.6667,6075.3333,2,40,"neut",-0.506210780630667,-1.68996537248495,0.80474886745322,0.795733333333333,-2.77246996278869,-3.87052475195537,-1.87809183689285,"neg",13.0196668485017,0.00221205974369632,-0.596813497848701,0.0625064554883828,0.0208556417674863,0.152881277261002,"neg"
"rna5455",37,0,4,0,521.6667,1362.3333,2,40,"neut",0.135632652387604,-3.24255729578339,4.22710000598407,0.4736,-5.49514121849125,-9.55754532629676,-2.35164003354738,"neg",51.4477089196151,0.00131783665792767,0.181351564936886,0.00407931759300986,9.5367431640625e-05,0.0952272808155436,"neg"
"rna5458",16,0,0,0,237,603,2,40,"neut",-0.166844070872228,-4.32329863669502,4.47075163850555,0.525333333333333,-4.71937691674268,-9.36492528611904,-0.748167871829647,"neg",405.590217970016,0.000152705552601916,-0.207097275455303,0.00891323947523332,9.5367431640625e-05,0.47322897592743,"neg"
"rna5460",12,18,4,17,1633.6667,4003.3333,2,40,"neut",-1.04522726682112,-2.38275952441661,0.120363412401069,0.957066666666667,0.491833325270864,-0.418190484794371,1.6948353694926,"neut",15.568035331436,0.000472630313580369,-1.12820783814991,1.63531104042912,0.65823660842858,5.44574791852543,"neut"
"rna5463",36,4,12,0,361.6667,1126.3333,2,40,"neut",2.02567096979972,-0.693411129675963,5.9687135787544,0.0837333333333333,-5.45155581610237,-9.31754291187863,-2.91482738164398,"neg",16.5346191937739,0.00585431921472975,6.3729443331028,0.00426803932751282,9.5367431640625e-05,0.0542133137632549,"neg"
"rna5465",28,4,0,0,426.3333,1139.6667,2,40,"neut",0.702497362961303,-3.06678791713421,4.86387288233668,0.364,-3.71879660628325,-7.71574061061006,-0.122982808837147,"neg",639.129138890712,9.92158460908438e-05,1.10827694524427,0.0242633522424745,0.000467179390619836,0.884276876201795,"neg"
"rna5467",8,0,0,0,200,583,2,40,"neut",-0.218855377960105,-4.46810050169781,4.49578912226093,0.5368,-4.17316655234328,-8.30621981377209,-0.131797568392401,"neg",285.904752746093,0.000123794886962044,-0.268748835358252,0.0154032011624676,0.000261841072768504,0.876516825399945,"neg"
"rna5469",269,25,189,54,7424,21241,2,40,"neg",-1.10721654798433,-1.62847377210426,-0.590191453580559,1,-2.31509846702892,-2.626915977965,-2.01733395829266,"neg",6.97503344736875,0.00481787160537437,-1.20524311962526,0.135646346352904,0.09931739762118,0.182703156784538,"neg"
"rna5471",20,0,0,0,328.3333,961.6667,2,40,"neut",-0.400585242515457,-4.69496581193806,4.01835077016034,0.562666666666667,-4.67837688955995,-9.28011120570936,-0.726355418053652,"neg",521.01592570491,0.000107432896834093,-0.474145427329947,0.00926386053013478,9.5367431640625e-05,0.483663347827036,"neg"
"rna5472",3,4,2,0,353.3333,966.6667,2,40,"neut",2.43193337238123,-0.697038457535515,6.37812349869562,0.0677333333333333,-3.53974208869443,-7.66483396700832,-0.526224055414365,"neg",14.9677933846067,0.000663342991220559,10.1103830686371,0.0290206369598024,0.000495195581061934,0.59082887285297,"neg"
"rna5473",20,0,0,0,149,409,2,40,"neut",-0.34892258302026,-4.57830759630529,4.33073104399239,0.5592,-4.76240084535525,-9.27158583984347,-0.694384826058303,"neg",524.595610172274,0.000233548281601579,-0.417148326507746,0.00854482572491438,9.5367431640625e-05,0.499373931875324,"neg"
"rna5475",2,0,0,0,308.3333,861.6667,2,40,"neut",0.266954408442353,-4.07823169142622,4.61431295685832,0.458133333333333,-3.4946408539743,-7.76912047786991,0.744575751489061,"neut",180.187893920254,3.59958600696572e-05,0.368351259977604,0.0303593059288691,0.0004425048828125,2.10556006267294,"neut"
"rna5477",74,4,29,4,888.3333,2408.6667,2,40,"neut",-0.756144419077817,-2.18701915850136,0.733905030837233,0.857866666666667,-3.09614883859639,-4.37620038725859,-2.192140871817,"neg",12.9108171262543,0.00609118865469079,-0.854547533528103,0.045224442855815,0.0125752894805293,0.111677087496852,"neg"
"rna5479",150,33,84,19,965,2533,2,40,"neut",-0.0280645037839453,-0.641514433030962,0.629012007570917,0.529866666666667,-2.47257808535683,-2.99706888046292,-1.9888716210151,"neg",8.8744007365278,0.0164903773719838,-0.0367476367826989,0.0843921741984871,0.0499384301077144,0.136845838956563,"neg"
"rna5482",84,36,12,12,617,1678,2,40,"neut",-0.806836460353083,-1.63209683773549,0.0886447943725576,0.9656,-1.0459535004366,-1.85414616400003,-0.26501486667787,"neg",36.0611785521666,0.00364512632207409,-0.894993433614043,0.351328793922103,0.156586440478197,0.76719191670536,"neg"
"rna5485",144,18,9,0,721.6667,2047.3333,2,40,"neut",2.02836978615024,-0.382410757969864,5.8845122824423,0.0578666666666667,-5.16599338859498,-8.93659980076109,-2.82307066873803,"neg",89.0958821608832,0.00223494864380063,6.2779133899229,0.00571411097260419,9.5367431640625e-05,0.0594226835952134,"neg"
"rna5495",1105,614,34,130,487,1394,2,40,"neg",-1.88818128366812,-2.27428876555394,-1.53166466095197,1,0.24157109324687,-0.120031373783746,0.607938030898891,"neut",164.393327597013,0.0137386872819412,-1.81769329278342,2.04258727582809,1.42276665794023,2.94634421676882,"pos"
"rna5499",39,3,6,0,780.6667,2084.3333,2,40,"neut",1.50132397023583,-1.47437035960336,5.2796789715229,0.190933333333333,-5.1215763200871,-8.95173662477329,-2.29987364952498,"neg",36.8029694705463,0.00130455932823444,3.40467623670253,0.00596732842000426,9.5367431640625e-05,0.100285975646529,"neg"
"rna550",53,0,4,0,333,966,2,40,"neut",0.0445871979286954,-3.4795284445744,4.55101034303956,0.4896,-5.8526022722789,-10.097939207127,-2.63574959229666,"neg",77.3015535211412,0.00200595802518083,0.0581870894061223,0.0028751260670094,9.5367431640625e-05,0.0716644321570102,"neg"
"rna5501",104,35,82,15,3535.6667,9550.3333,2,40,"neut",0.647505039289952,-0.0239181918614276,1.36759711642732,0.0293333333333333,-2.75510588077697,-3.37291398982528,-2.2027299837478,"neg",6.20733602690859,0.0043877480672868,1.03850138724131,0.0636011339415262,0.0342885810396074,0.110500833442663,"neg"
"rna5503",48,0,32,0,453.6667,1187.3333,2,40,"neut",0.930738022350616,-2.14684561281494,4.5418344204744,0.288266666666667,-6.5367588662548,-10.265809192025,-4.04432473247054,"neg",7.54830209352467,0.0129185897612365,1.6518153423447,0.00141234414310671,9.5367431640625e-05,0.0175211782051827,"neg"
"rna5512",135,9,18,0,849,2247,2,40,"neut",2.0563824378917,-0.469438594827907,5.82772720835064,0.0722666666666667,-5.76751920834616,-9.47868254513873,-3.29108094690793,"neg",40.1785500468904,0.00389855585671205,6.51482603028883,0.00315970488692117,9.5367431640625e-05,0.0372134584175112,"neg"
"rna5515",23,1,16,4,702,1863,2,40,"neut",-1.3149912349738,-3.33921465990799,0.534183928247498,0.926133333333333,-2.47257731209889,-3.85406311366645,-1.48349326457762,"neg",7.19342496105007,0.0041956363023918,-1.39303508092597,0.0843922389720771,0.0211990343065639,0.226842983773119,"neg"
"rna5517",27,0,9,0,208,524,2,40,"neut",0.545387588274274,-3.04640639995334,4.58257011098676,0.3896,-5.80039603132671,-9.72026548383055,-2.80586096751194,"neg",15.9434011306343,0.0075778796871542,0.827571487923484,0.0030517578125,9.5367431640625e-05,0.0604540493372246,"neg"
"rna5519",4,0,2,0,454.6667,1243.3333,2,40,"neut",0.739041065993113,-3.02764057776134,4.83995187918024,0.357333333333333,-4.49925705640512,-8.66325169661533,-1.19250798308876,"neg",17.6346805070204,0.000535737779369563,1.19660552523574,0.0111443637870607,0.00019073486328125,0.303458564484936,"neg"
"rna552",11,0,4,1,283.6667,763.3333,2,40,"neut",-1.26344560882353,-4.16258325212578,1.94639731111116,0.775733333333333,-2.94398560803982,-5.80119245227918,-0.83885103532735,"neg",14.7658036872491,0.00237978300158553,-1.32575636593871,0.0526489274919238,0.0030517578125,0.432206286787413,"neg"
"rna5521",8,4,0,0,510,1431,2,40,"neut",1.22992399924652,-2.56479500324802,5.21479986588857,0.2712,-3.11768462228975,-6.98677656832732,0.739192302230053,"neut",330.358615883338,4.48173341490537e-05,2.41103932527813,0.044262744957554,0.000912746849467571,2.09425735113051,"neut"
"rna5522",9,2,8,0,499.3333,1420.6667,2,40,"neut",2.06282876723344,-0.702578814807112,5.73283138266835,0.0821333333333333,-4.8635969320251,-8.3855580920849,-2.42606344700012,"neg",6.29497318627988,0.00274042241862209,6.88842651494751,0.00771048888730006,0.00025177001953125,0.088390853880735,"neg"
