"","Gene","logFC","logCPM","LR","PValue","FDR","OGGend","gene_Amel","gene_Mphar"
"3325","Pcl",-2.23925285809617,7.00941043924508,120.32081074494,5.38146134565788e-28,6.64713837590059e-27,"EOG090R013B","LOC413288","LOC105836899"
"3326","pcm",-0.319966926599543,7.24700679773977,3.47500239718387,0.0623026318464924,0.0832706669677979,"EOG090R00BD","LOC409993","LOC105830537"
"3327","pcs",-1.7948792784198,6.79192449989267,83.9940834642295,4.9625768883303e-20,3.78477172324992e-19,"EOG090R04WI","LOC552162","LOC105832065"
"3328","pcx",-1.07598136650314,7.05994097320275,37.9159759954346,7.38579467616387e-10,2.606997214306e-09,"EOG090R0056","LOC552309","LOC105838687"
"3329","PDCD-5",-1.02886456045767,5.16733564689404,25.9123259922879,3.57280495865931e-07,9.47677483446407e-07,"EOG090R0MVT","LOC551586","LOC105835349"
"3330","Pde1c",3.1045645923537,5.10081120623741,159.13878232658,1.74508708753674e-36,3.55000573236046e-35,"EOG090R03MJ","LOC724389","LOC105832774"
"3331","Pde8",2.49537376422513,6.42054201039817,141.705915352739,1.1276778321318e-32,1.81594388217928e-31,"EOG090R02RH","LOC408699","LOC105833181"
"3332","Pde9",1.95047212949393,4.68503029236219,56.5302126878314,5.53414912920931e-14,2.78046363507855e-13,"EOG090R02F4","LOC410379","LOC105828987"
"3333","Pdi",0.444947750100159,10.1996611895276,5.3651982376381,0.0205424532429732,0.0296979222517704,"EOG090R04MC","LOC551435","LOC105831810"
"3334","Pdk",0.107824593046073,6.98307397738223,0.324051535948834,0.569182933147816,0.618579969212542,"EOG090R04UZ","LOC410424","LOC105840769"
"3335","Pdk1",0.411383692769788,8.18952766948784,4.84235136029524,0.0277690066570287,0.0393239747630717,"EOG090R02QI","LOC410732","LOC105829835"
"3336","pdm3",3.76570543552535,4.70547219409865,138.670500806184,5.19941010420686e-32,7.92472781632018e-31,"EOG090R038W","LOC408435","LOC105831151"
"3337","Pdp",-0.418681849561596,6.18049495330764,3.94183193207069,0.047099460425897,0.0643133454144303,"EOG090R063G","LOC413080","LOC105832708"
"3338","pds5",-1.82018400220701,6.74510421417518,91.7002373586306,1.00852794150913e-21,8.52672308817901e-21,"EOG090R00NR","LOC551462","LOC105829471"
"3339","Pdxk",0.810604029189148,5.98895575383144,12.0120151252561,0.000528586746662082,0.000966780310225254,"EOG090R09HY","LOC552663","LOC105829286"
"3340","PDZ-GEF",-0.455065544865503,7.32415936383537,3.93446011609479,0.0473063228063778,0.0645692764253011,"EOG090R00AV","LOC408810","LOC105831101"
"3341","pea",-2.35529067634651,5.84639558499142,71.6519553551132,2.5670756488579e-17,1.62570584928942e-16,"EOG090R00EL","LOC550940","LOC105833335"
"3342","peb",0.52145022673959,6.26061041525193,7.04201604513487,0.00796193593759214,0.012221216111167,"EOG090R00YJ","LOC100577174","LOC105836406"
"3343","Pect",1.31226341922052,8.25612557669215,56.6168440320552,5.29562733069231e-14,2.66734781366048e-13,"EOG090R06FF","LOC551931","LOC105829253"
"3344","pelo",-0.680014750290579,6.26230652873291,10.8718386802712,0.000976375475615629,0.00171497986624433,"EOG090R07LK","LOC551216","LOC105831608"
"3345","pen-2",-0.388901678748849,2.70167039081265,0.789562550030829,0.374232433534352,0.42617946960704,"EOG090R0MLF","LOC551695","LOC105841003"
"3346","peng",-2.58100201353973,6.73987312234993,160.389360597861,9.30204343244738e-37,1.91972606489928e-35,"EOG090R04O5","LOC725197","LOC105834489"
"3347","Pep",-1.08500551393827,8.34831097577922,23.3034256130876,1.38353371799017e-06,3.44479695626011e-06,"EOG090R06YD","LOC408565","LOC105840953"
"3348","Peritrophin-A",2.05822737873179,1.73503880437909,9.90364625963343,0.00164951622127624,0.00279584725279401,"EOG090R0AWS","Cpap3-d","LOC105836475"
"3349","Pex1",-1.13072021368027,4.91580887631817,28.3576988166617,1.0084495044329e-07,2.81969836190382e-07,"EOG090R05TL","LOC413666","LOC105839661"
"3350","Pex10",-0.272372349798595,4.15247690074055,0.931402819633726,0.334498668393866,0.38591235260996,"EOG090R0BOE","LOC724262","LOC105834375"
"3351","Pex11",-1.0366762661344,4.81009697204677,13.0408016990893,0.000304777602835141,0.000574621362788101,"EOG090R0BYK","LOC410889","LOC105831913"
"3352","Pex12",0.244239813264535,3.57546706523184,0.399733484276198,0.527226928766222,0.577706719351622,"EOG090R0BZJ","LOC552596","LOC105828283"
"3353","Pex13",-0.444323912057411,5.8316448769282,4.41954710677377,0.0355294653474708,0.0495394755327443,"EOG090R0DJA","LOC727257","LOC105834436"
"3354","Pex14",-0.446215182715527,5.64351179257568,3.03751982013765,0.0813601357269551,0.106598032719018,"EOG090R0FHW","LOC552256","LOC105832899"
"3355","Pex16",-0.689662861180637,4.76367262161681,8.69818788876049,0.00318526550304389,0.00518802721149371,"EOG090R0ALJ","LOC725764","LOC105829330"
"3356","Pex19",0.327166877009158,6.19806896706791,1.43407672491228,0.231100265420451,0.275947226366921,"EOG090R0AZV","LOC100578522","LOC105832523"
"3357","Pex2",-1.36430207523011,3.96007411367127,13.3039001115314,0.000264854614380371,0.000503445994687937,"EOG090R0DB1","LOC102655950","LOC105834999"
"3358","Pex23",-0.845300934435964,6.33655414417497,15.1357079704082,0.000100052835132126,0.000200750132970417,"EOG090R0159","LOC412224","LOC105838920"
"3359","Pex3",0.474779938410153,6.61854073479471,6.55709109795195,0.0104467000204589,0.0157609665209527,"EOG090R0CAY","LOC552790","LOC105837776"
"3360","Pex5",0.541690097372618,6.15145570653741,6.41438144779729,0.0113199752441532,0.0170166661489548,"EOG090R05E8","LOC413880","LOC105834918"
"3361","Pex6",0.6080675150687,5.04040606107337,5.66367350967949,0.0173198101606096,0.0253440792250377,"EOG090R02Z7","LOC726348","LOC105830963"
"3362","Pez",-1.70221677729079,6.32438058281776,43.8204530952145,3.59923971719433e-11,1.42994107217988e-10,"EOG090R0544","LOC408846","LOC105835185"
"3363","Pfdn1",-0.765043991049777,5.39960302628196,11.4691648012097,0.000707604740657271,0.00126836972754391,"EOG090R0KW1","LOC726689","LOC105835999"
"3364","Pfdn2",-1.49716259395874,6.21477556721649,31.3903803422724,2.11023845768483e-08,6.33389248605914e-08,"EOG090R0KM1","LOC726085","LOC105828328"
"3365","Pfdn4",-0.899642184638803,5.63793022940143,7.35587433732045,0.00668439956785574,0.0103720571127624,"EOG090R0ITP","LOC102656136","LOC105840297"
"3366","Pfdn5",-0.753277165227813,5.67639723249556,10.1148442298565,0.00147079864072561,0.0025147377102492,"EOG090R0IO2","LOC411936","LOC105832553"
"3367","Pfdn6",-0.0624227877772613,5.76660773283229,0.0734609713494128,0.786362694272926,0.81814926535813,"EOG090R0MLG","LOC552807","LOC105835534"
"3368","Pfk",1.79392996986922,8.87854455992916,99.8553044345154,1.63947675458119e-23,1.5549290475419e-22,"EOG090R017Y","LOC724724","LOC105836268"
"3369","pgant2",1.7794560308912,3.90700053711822,32.0487076863928,1.50355081750935e-08,4.57770145049884e-08,"EOG090R055G","LOC411054","LOC105834937"
"3370","Pgant35A",-1.70691693287267,4.78972840892072,36.7152306659063,1.36707192589385e-09,4.69086848788637e-09,"EOG090R04LC","LOC552496","LOC105839787"
"3371","PGAP3",-0.165516971526978,4.48908135410997,0.526273076215895,0.468177963918971,0.519514409923667,"EOG090R079V","LOC412085","LOC105838956"
"3372","Pgd",-0.0812270391736923,8.21255866481172,0.202231009899057,0.652926033765413,0.69570996307575,"EOG090R04SP","LOC552712","LOC105835226"
"3373","Pgi",1.14494955744318,9.49978880730026,38.4136486936078,5.72307332195147e-10,2.03595984558216e-09,"EOG090R02ZC","LOC551154","LOC105832731"
"3374","Pgk",0.227426117210564,8.87781715364617,0.999423988491394,0.317449925938191,0.368075010090949,"EOG090R040K","LOC411576","LOC105832955"
"3375","PGRP-LC",1.85473968955378,5.00099698885194,49.9102523711502,1.60941515216582e-12,7.15870157821907e-12,"EOG090R07NM","LOC725158","LOC105835675"
"3376","PH4alphaEFB",-0.198429730188277,5.68640821235101,0.84425800704452,0.358181811427242,0.409773475990674,"EOG090R04FI","LOC408862","LOC105836482"
"3377","Phax",-1.33007904337863,4.92688854745319,40.5807829364382,1.88652936073095e-10,7.06420911636593e-10,"EOG090R0K6B","LOC409229","LOC105833990"
"3378","Phb2",-0.2769562293614,8.51135624653419,2.4178905433025,0.119956366435701,0.151915266247118,"EOG090R0BU1","LOC551944","LOC105840102"
"3379","PheRS-m",1.23770891319629,6.0672822810259,23.89346600231,1.01816754506022e-06,2.57853000232731e-06,"EOG090R03Y8","LOC413139","LOC105830834"
"3380","PhKgamma",0.482389863138671,7.44863255798139,7.423694679166,0.00643705041995758,0.0100210086812646,"EOG090R0642","LOC107964213","LOC105838151"
"3381","phm",-2.92959264719617,1.62414161741472,14.973264805321,0.000109045225687831,0.000217784574164756,"EOG090R04JF","LOC408398","LOC105827862"
"3382","Phm",1.16573103868475,6.77888567675555,35.2252263997801,2.93694442138967e-09,9.70993764259111e-09,"EOG090R09S0","LOC412898","LOC105834205"
"3383","phtf",1.7576367086383,7.18344185534337,83.5647103915384,6.16640734804149e-20,4.65304681644796e-19,"EOG090R01PW","LOC551885","LOC105833321"
"3384","Pi3K21B",-2.11985309006228,6.53026934325223,91.1260285484623,1.34806698166469e-21,1.13492666159068e-20,"EOG090R04CW","LOC408577","LOC105831984"
"3385","Pi3K59F",-0.101537760972509,5.19626672008823,0.326361714370203,0.56780933709995,0.617491105412645,"EOG090R01LA","LOC725770","LOC105829108"
"3386","Pi3K68D",0.018462854196055,7.41737182213241,0.0109808787944461,0.916542692465831,0.934639136419376,"EOG090R00MU","LOC413425","LOC105829544"
"3387","Pi3K92E",-0.962522299825493,6.78928479791762,29.5182962547046,5.53913323224551e-08,1.59210150112524e-07,"EOG090R01JG","LOC551500","LOC105830851"
"3388","pic",-1.75473125948958,7.46290702250372,73.3060067449585,1.11029502404333e-17,7.22416501283545e-17,"EOG090R00RS","LOC412593","LOC105832113"
"3389","PICK1",3.15142897100026,4.22706979278624,64.7649576602576,8.43866008381747e-16,4.90189765241798e-15,"EOG090R0485","LOC409315","LOC105828275"
"3390","pico",-2.58496422967409,7.67645724858736,111.97889118128,3.61134810232038e-26,4.00867682449105e-25,"EOG090R017T","LOC100578818","LOC105837473"
"3391","PIG-C",-1.46473494604328,3.34099275469504,14.143342256862,0.000169395515769378,0.000330308001015093,"EOG090R0BLS","LOC102655948","LOC105832915"
"3392","PIG-S",0.0934987712727283,5.54910012366987,0.149707714885563,0.698814833008078,0.738997056590762,"EOG090R0AYR","LOC413664","LOC105831067"
"3393","PIG-U",-1.38426819026771,5.05894884119008,47.4599895716399,5.61381346831904e-12,2.38934639847157e-11,"EOG090R0859","LOC724943","LOC105840790"
"3394","PIG-V",0.866801929457033,6.24833728934131,17.0912099978068,3.56268154622942e-05,7.52549473465033e-05,"EOG090R03QZ","LOC102655219","LOC105832771"
"3395","pigeon",-0.393946404237725,6.0567872257722,2.93794980443079,0.0865204861670107,0.112766240339012,"EOG090R026R","LOC725949","LOC105837504"
"3396","Pink1",1.24696532175701,8.62892081668152,44.310741549405,2.80174661748663e-11,1.12521395177707e-10,"EOG090R025G","LOC550929","LOC105834461"
"3397","Pino",0.693279750650628,8.09457164017552,15.95555800298,6.48470971816225e-05,0.000132866570340475,"EOG090R0LHG","LOC408733","LOC105833678"
"3398","pins",-1.56879678482544,6.36925844288376,47.2177829358765,6.35215188917253e-12,2.68981520948478e-11,"EOG090R04U1","LOC410315","LOC105838627"
"3399","pio",2.06126307250683,6.28020970786195,74.4906607855064,6.09258104170362e-18,4.02991690933654e-17,"EOG090R06P2","LOC100578515","LOC105839130"
"3400","PIP4K",0.200208168440416,4.7069569461621,0.909774737124751,0.340174194647903,0.391553853608579,"EOG090R05WP","LOC409276","LOC105837822"
"3401","pirk",0.776907525029113,2.94385752059612,3.67213233445948,0.0553293557811134,0.0745906165033999,"EOG090R0KJL","LOC100578156","LOC105839414"
"3402","Pis",0.889687831775839,6.67247725102314,22.6241468414987,1.96993147354874e-06,4.81517335172482e-06,"EOG090R0BYY","LOC411408","LOC105840568"
"3403","pita",-0.416265586697961,6.54852214485568,4.55812458851222,0.0327629310133771,0.0459261561441911,"EOG090R05PE","LOC725061","LOC105836463"
"3404","pix",-0.199861185655085,8.82283620628581,1.25446603241257,0.262701200431532,0.310261322974113,"EOG090R02BN","LOC551235","LOC105840824"
"3405","Pka-R1",0.00252694443247712,6.83424948630182,0.00021259840199761,0.988366653300506,0.994050933316461,"EOG090R06UY","LOC412714","LOC105838864"
"3406","Pka-R2",1.00168377490043,6.8492993579968,32.2512198727291,1.3547200759707e-08,4.14737399179237e-08,"EOG090R06ZA","LOC409390","LOC105829352"
"3407","pkaap",-0.392213157746656,5.48625960890057,3.97015781684944,0.0463134315904843,0.0633181026051224,"EOG090R03BK","LOC726682","LOC105839424"
"3408","Pkcdelta",2.56571088669448,5.84140696238182,62.6880518755912,2.4218041179257e-15,1.3539284042335e-14,"EOG090R00UU","LOC411270","LOC105830762"
"3409","PKD",2.85747348045211,5.83224307731316,141.859743399362,1.0436366547032e-32,1.68605675430818e-31,"EOG090R0298","LOC412608","LOC105834742"
"3410","Plap",0.270306124247102,7.40657978129697,2.03144408545721,0.154074149679409,0.191068813635773,"EOG090R02C2","LOC409219","LOC105838722"
"3411","Plc21C",-0.459850201041822,6.95620644247037,6.83976112510276,0.00891507595923989,0.0135776130117194,"EOG090R01J1","LOC408791","LOC105828203"
"3412","Pld",-1.85364440142014,6.64022605823299,84.1569410192605,4.57016642033817e-20,3.49888009815138e-19,"EOG090R01CV","LOC725119","LOC105830415"
"3413","ple",1.41869804760247,5.44114066049616,61.7912998792272,3.81857791615829e-15,2.0964720654699e-14,"EOG090R037Z","TyHyd","LOC105838942"
"3414","PlexA",-0.982790631320431,7.15169363680895,29.2250869513044,6.44394496359881e-08,1.83786104140638e-07,"EOG090R004W","LOC410785","LOC105836679"
"3415","PlexB",-0.682026240641083,5.78543275999782,7.9132329632546,0.00490744901860889,0.00779188464757779,"EOG090R005O","LOC412274","LOC105829236"
"3416","Pli",-1.00937117322181,6.17865610100424,22.048875635215,2.65795330580826e-06,6.39159294613565e-06,"EOG090R07L4","LOC409070","LOC105831445"
"3417","pll",-1.66877073049584,5.20620274226441,37.8755261898967,7.54052707509517e-10,2.66067164193092e-09,"EOG090R07K6","LOC551608","LOC105837711"
"3418","Plod",-2.1176631555361,5.84853816503652,77.6901390903453,1.20541635066429e-18,8.34415984959834e-18,"EOG090R00KS","LOC100578909","LOC105833984"
"3419","Plp",0.32962488276026,7.28027611362887,3.53227766461612,0.0601850577076784,0.0806241977194111,"EOG090R001Y","LOC409243","LOC105829902"
"3420","plx",1.2023027418293,6.90878792119805,49.8380125084311,1.66977437369155e-12,7.41725087208441e-12,"EOG090R0187","LOC409346","LOC105828783"
"3421","PMCA",0.45940097913523,7.71794620144775,7.22706646757456,0.00718124591670948,0.0110791919668411,"EOG090R0168","LOC551261","LOC105831941"
"3422","Pmi",-0.96646118430762,5.73680329656843,16.8195032147731,4.11086379514075e-05,8.60863241805946e-05,"EOG090R0FKC","LOC408748","LOC105835884"
"3423","Pmm2",-0.386287589283538,5.18879027151661,0.865688082358755,0.352151802168099,0.403801813414427,"EOG090R0CSQ","LOC550926","LOC105835777"
"3424","PMP34",0.931542339778898,6.08755357359706,13.8270256345242,0.000200432397565411,0.000386742187172283,"EOG090R08IC","LOC551241","LOC105829040"
"3425","Pmp70",0.78126767731699,8.56382511483815,19.4957529555197,1.00823602720733e-05,2.27069514667932e-05,"EOG090R02TJ","LOC552495","LOC105830944"
"3426","Pms2",-1.07875606323601,4.9481429807639,27.5789441792132,1.50811573824253e-07,4.15732789789864e-07,"EOG090R02VC","LOC100576649","LOC105834078"
"3427","Pngl",-0.449556207402327,5.98755552980636,3.82744054782091,0.0504198695873159,0.0684721062733467,"EOG090R06RJ","LOC409032","LOC105831507"
"3428","Pnn",-1.87409553352496,4.11705031623341,11.694402519066,0.00062688396364903,0.00113223035869787,"EOG090R0H28","LOC409672","LOC105838760"
"3429","PNPase",-1.16549542015233,5.33301995682359,22.0654199386124,2.63514271950931e-06,6.34011649241342e-06,"EOG090R02VT","LOC413542","LOC105837935"
"3430","pns",-0.242792230984612,7.51628222634634,1.81714976789462,0.177652922584932,0.217119577079857,"EOG090R00MH","LOC412128","LOC105829468"
"3431","pnt",0.228333687427809,4.50286085109815,0.724033564289117,0.394824005738749,0.446973956752283,"EOG090R02ZY","LOC412916","LOC105837877"
"3432","pnut",-2.03674671384515,7.15486821520415,110.026141073434,9.67069905010825e-26,1.04666154322996e-24,"EOG090R035K","LOC725834","LOC105828853"
"3433","Poc1",1.77945499905521,6.44024882533617,53.3877258955893,2.73802250012913e-13,1.29902942795274e-12,"EOG090R0BUF","LOC552037","LOC105829506"
"3434","pod1",-1.72433486806293,6.91339408675561,62.5976113452314,2.53560814716844e-15,1.41437840016648e-14,"EOG090R015H","LOC409082","LOC105830801"
"3435","poe",0.653175906139897,9.33748977698608,13.1736310652007,0.000283916058993906,0.000537628281924631,"EOG090R0007","LOC412281","LOC105839778"
"3436","POLDIP2",2.79462471450245,7.62337265463179,225.606877038641,5.41313526584942e-51,2.04386864886314e-49,"EOG090R07SG","LOC551574","LOC105829477"
"3437","polo",-1.76544512117084,8.20208674673131,83.4664751342761,6.48057237936677e-20,4.88271696731126e-19,"EOG090R08Q7","LOC413261","LOC105830341"
"3438","polybromo",-2.18083315684155,7.174181370598,126.422236386899,2.48552795803361e-29,3.29903364656179e-28,"EOG090R008C","LOC552677","LOC105835968"
"3439","Pomp",0.0760083662691204,7.08079466230834,0.205941220876555,0.649967405762399,0.693150219390135,"EOG090R0JT8","LOC551411","LOC105835834"
"3440","pont",-0.53830669674623,6.99546597239516,8.88264596610077,0.00287894001709836,0.0047214995212959,"EOG090R04YB","LOC409544","LOC105830267"
"3441","Pop2",0.397649219798724,7.46101747367446,4.08731479405504,0.0432062314697966,0.0593386215611646,"EOG090R09KE","LOC551045","LOC105837448"
"3442","por",-1.16172497000531,4.93183505639765,21.8070544976013,3.01489586593095e-06,7.21894835253416e-06,"EOG090R059F","LOC726113","LOC105838828"
"3443","porin",-0.065491352749894,10.0171336223495,0.119179427410027,0.729926176210595,0.767454049160949,"EOG090R09QQ","LOC551325","LOC105837482"
"3444","POSH",-2.19816691490796,6.05703493775889,75.3356851854879,3.97117068959412e-18,2.66742785942549e-17,"EOG090R06D3","LOC412175","LOC105837389"
"3445","pot",2.22728498693559,5.8433054534418,88.8113729272799,4.34311832936605e-21,3.56901925038094e-20,"EOG090R0HJB","LOC551617","LOC105836567"
"3446","Pp2A-29B",-0.336943884517914,8.35582940657135,3.63460260026109,0.0565901131125478,0.0761255394744772,"EOG090R02XT","LOC726088","LOC105836934"
"3447","Pp2C1",-0.137888419993617,7.8698455911353,0.620720696972956,0.430779596521139,0.483124551994005,"EOG090R05I6","LOC412655","LOC105834060"
"3448","Ppa",1.60692022793018,4.04411013806588,22.7366775335444,1.857876967705e-06,4.55916238652966e-06,"EOG090R05QE","LOC410175","LOC105832000"
"3449","ppan",-2.59929742985347,5.26616271146133,125.843932657507,3.32641255013436e-29,4.38014270802369e-28,"EOG090R05A4","LOC411953","LOC105838279"
"3450","Ppat-Dpck",-0.447858585487547,5.92643929614877,4.03543049729094,0.0445543066306266,0.061055447964543,"EOG090R08EK","LOC552104","LOC105837422"
"3451","Ppcdc",0.392251446532438,4.3096293961106,2.35400792383188,0.124961360386143,0.157553581559593,"EOG090R0H6W","LOC412189","LOC105832011"
"3452","Ppcs",-0.14879229298764,5.9240500631445,0.477936111950477,0.489358663328935,0.540213454011473,"EOG090R08EC","LOC411581","LOC105840145"
"3453","PpD3",-0.883460419255662,6.82732486742032,23.5921109031588,1.19074707627918e-06,2.994290327031e-06,"EOG090R040I","LOC551854","LOC105840235"
"3454","Ppn",1.22546872877945,7.20802226186744,49.9296148186084,1.59361143545971e-12,7.09157088779571e-12,"EOG090R008A","LOC413021","LOC105828372"
"3455","Ppox",1.39271989815232,6.0961339799801,38.268983703532,6.16345452643331e-10,2.18482627025204e-09,"EOG090R05T5","LOC552482","LOC105830616"
"3456","PPP1R15",0.629457716555001,6.73374448024798,14.1559562420096,0.000168263550554389,0.000328421983929145,"EOG090R0QYM","LOC724843","LOC105838302"
"3457","PPP4R2r",-1.68177277595017,6.16304975768925,43.3834999901981,4.49966410321116e-11,1.77213163890987e-10,"EOG090R0BZ6","LOC727222","LOC105835312"
"3458","pps",-1.0453170730462,7.43969680244201,31.6651453635887,1.83180438005655e-08,5.52144725140721e-08,"EOG090R00Z7","LOC724402","LOC105834209"
"3459","Ppt1",-0.481783325274724,3.78963825798416,2.17883547910851,0.139920297598013,0.174602594699174,"EOG090R07WJ","LOC551664","LOC105831886"
"3460","Ppt2",0.779638583790513,4.22516859510998,7.17828501590262,0.00737912097978132,0.011368636464677,"EOG090R08PX","LOC408426","LOC105829210"
"3461","PQBP1",-0.685199624107057,3.77362819950881,3.92890085618346,0.0474629562891109,0.0647741988348654,"EOG090R0G12","LOC552444","LOC105832975"
"3462","pr",-1.21283373651286,5.30654768386974,37.0043311066691,1.17867140259356e-09,4.07668165893568e-09,"EOG090R0GFF","LOC412015","LOC105832860"
"3463","PR-Set7",-2.18157730459477,6.17662404802733,84.0141728185785,4.91240471127501e-20,3.74937596952445e-19,"EOG090R087Z","LOC412027","LOC105838593"
"3464","prage",2.44133745342082,6.65518432300245,151.163045127318,9.65499550212033e-35,1.76588981954377e-33,"EOG090R0A2P","LOC725324","LOC105831529"
"3465","PRAS40",-1.09349384510916,6.55717770212872,28.9406505123957,7.46301579933074e-08,2.11399094878456e-07,"EOG090R0AQQ","LOC551512","LOC105838320"
"3466","PrBP",0.434507808002325,4.24622089897583,2.78151638386324,0.095357844413469,0.123173123378704,"EOG090R0HHZ","LOC410525","LOC105831210"
"3467","prc",1.37180038845666,0.898202081521418,1.49025544304867,0.222176830645986,0.266609823208313,"EOG090R069D","LOC724749","LOC105837999"
"3468","prel",0.609122006809986,6.16835369377797,6.17286774079997,0.0129724159701314,0.0193402695767679,"EOG090R0F7I","LOC408511","LOC105835421"
"3469","PRL-1",-0.301185663349427,6.44531363655971,2.46411956774515,0.116472949975267,0.147747819464681,"EOG090R0EZD","LOC409669","LOC105839537"
"3470","ProRS-m",-0.938879473969615,3.46412012780363,7.42549324969206,0.00643061952954673,0.010012560991959,"EOG090R09DM","LOC726436","LOC105839159"
"3471","pros",2.83114218762135,5.93655078400208,146.353904102205,1.08635823215045e-33,1.88000327397148e-32,"EOG090R00T2","LOC406073","LOC105834122"
"3472","Prosalpha2",-0.187109463855339,7.72247575925674,1.02088966295711,0.312308071523108,0.36270381649101,"EOG090R0C5T","LOC409802","LOC105840378"
"3473","Prosalpha5",-0.312493037117867,7.58992344887533,2.72866471212594,0.0985616588184958,0.127015205572433,"EOG090R0AV9","LOC551956","LOC105833594"
"3474","Prosalpha7",-0.350888143996988,7.47734865315528,3.85421904032434,0.0496210224930043,0.0674699702919475,"EOG090R0AQV","LOC408986","LOC105839481"
"3475","Prosap",-0.785258086862363,7.33463199146284,14.8822732247662,0.00011443329214279,0.000227906304910955,"EOG090R027C","LOC726461","LOC105835954"
"3476","Prosbeta1",0.456511145360431,7.71795702309081,5.38541177200193,0.0203057954315191,0.0293941575459458,"EOG090R0BVR","LOC409831","LOC105831395"
"3477","Prosbeta3",-0.029529010205689,7.56459461283064,0.0293129289207231,0.864058495887686,0.887565445899469,"EOG090R0CG6","LOC552579","LOC105831219"
"3478","Prosbeta6",-0.148214535362242,7.90375293023248,0.546486214661225,0.45975698987668,0.511308454210727,"EOG090R0BQY","LOC411695","LOC105832142"
"3479","Prosbeta7",-0.120095468720418,7.96770531977509,0.382899252224663,0.536055675423231,0.58667138478467,"EOG090R0CIN","LOC411520","LOC105829251"
"3480","Prp18",-1.19484610005084,4.45791984644353,20.4228967568839,6.20825554061422e-06,1.42852934507947e-05,"EOG090R0459","LOC725905","LOC105834949"
"3481","Prp19",-2.08254370683929,6.29441035152805,63.7800942993309,1.39112135794872e-15,7.91478178997307e-15,"EOG090R04HA","LOC408750","LOC105831373"
"3482","Prp31",-0.616150370766428,5.51168414003769,6.94172931622738,0.00842076637387754,0.0128700090792412,"EOG090R06P1","LOC410907","LOC105831443"
"3483","Prp38",-0.789835679862496,4.59595679763542,10.6554681985647,0.00109745959289741,0.00191618098125791,"EOG090R0DVE","LOC100576794","LOC105833596"
"3484","Prp8",-1.81020317030326,8.41914026107962,84.7377138472843,3.40689569129574e-20,2.64485484819594e-19,"EOG090R002D","LOC551620","LOC105830485"
"3485","Prpk",0.492898677697854,3.81203930395003,2.39711588908491,0.121559177515005,0.153769274298169,"EOG090R09DF","LOC409272","LOC105831855"
"3486","prtp",0.127584722731385,7.2532317755315,0.550903339576772,0.457948824843623,0.50975692870631,"EOG090R07JD","LOC408557","LOC105832439"
"3487","Prx5",0.676979016221113,7.51148423914438,15.5349261844954,8.09948856326847e-05,0.000163996957137234,"EOG090R0EIS","LOC552429","LOC105831369"
"3488","ps",2.40390656939225,7.87043815444898,143.021751374498,5.81400070293669e-33,9.50064901752015e-32,"EOG090R06ON","LOC410165","LOC105834367"
"3489","Psa",1.77249287097134,8.782990186412,95.7730992337964,1.28834478465947e-22,1.15383834802206e-21,"EOG090R01MK","LOC410769","LOC105829325"
"3490","Psf1",-2.27750885502772,4.3730659808615,55.9227172373587,7.53765269124615e-14,3.74739760729883e-13,"EOG090R0EVZ","LOC412072","LOC105828931"
"3491","Psf2",-0.598996363271562,3.82858024960852,2.15476307035316,0.142128365915972,0.1771140831917,"EOG090R0ENX","LOC408755","LOC105837005"
"3492","Psf3",-0.577201517691045,5.31161637163129,9.9106643346863,0.00164323791605853,0.00278567951484208,"EOG090R0FZC","LOC107965817","LOC105834499"
"3493","Psi",-0.182538956561775,6.29669013589652,0.820452838073026,0.365047799898729,0.416528899884447,"EOG090R061Q","LOC552294","LOC105836696"
"3494","psidin",-0.184649384818161,7.30155706153298,1.16251940622703,0.280943649936762,0.329696998183382,"EOG090R0305","LOC413950","LOC105828750"
"3495","Psn",-0.243794714774075,6.27474194340071,1.36527405252247,0.242625529408062,0.28843068302201,"EOG090R084F","LOC413169","LOC105836870"
"3496","psq",-1.57936626993661,8.05886072307443,54.6449393968491,1.44395667297193e-13,6.99046144545127e-13,"EOG090R0GJ4","Psq","LOC105828719"
"3497","ptc",1.82212575325969,4.17092426732757,26.4612998658138,2.68871036980249e-07,7.22400672943158e-07,"EOG090R01PE","LOC100576449","LOC105840112"
"3498","Pten",-0.926470661676983,4.50510019095551,11.84024308325,0.00057964258726129,0.00105147903727398,"EOG090R06PR","Pten","LOC105835031"
"3499","Ptp61F",-0.779053548641724,7.53222247065947,17.8588413112751,2.37911329657475e-05,5.12535148914136e-05,"EOG090R085K","LOC408900","LOC105832029"
"3500","Ptp69D",-0.891094976406933,6.21196732624816,18.2755881912714,1.91140988155077e-05,4.17095746482007e-05,"EOG090R00BE","LOC725118","LOC105832982"
"3501","Ptp99A",0.405669101579063,6.72090807685525,5.88284749612656,0.0152890761649139,0.022521281396758,"EOG090R01UA","LOC725294","LOC105836922"
"3502","Ptpa",-0.304918944318334,4.98390912419615,1.21792669909689,0.269767922223277,0.318042181989547,"EOG090R07A8","LOC409443","LOC105828546"
"3503","Ptpmeg",-0.325467961040457,7.48389287893662,2.69419080299128,0.100714609389569,0.129488356300171,"EOG090R015G","LOC551573","LOC105830010"
"3504","Ptpmeg2",-0.144404279323235,7.69713562549992,0.671519856765763,0.412522217177607,0.464847474189115,"EOG090R0CJX","LOC411227","LOC105828194"
