XP_012521284.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012537954.1	gnl|BL_ORD_ID|16839 307658:0041c7
XP_012537959.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537958.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537960.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537961.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537963.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537962.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537967.1	gnl|BL_ORD_ID|8838 307658:002286
XP_012537965.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537964.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537968.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537966.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537970.1	gnl|BL_ORD_ID|15667 307658:003d33
XP_012537971.1	gnl|BL_ORD_ID|15668 307658:003d34
XP_012537969.1	gnl|BL_ORD_ID|15666 307658:003d32
XP_012537974.1	gnl|BL_ORD_ID|13923 307658:003663
XP_012537976.1	gnl|BL_ORD_ID|19278 307658:004b4e
XP_012537975.1	gnl|BL_ORD_ID|13924 307658:003664
XP_012537972.1	gnl|BL_ORD_ID|16090 307658:003eda
XP_012537978.1	gnl|BL_ORD_ID|8915 307658:0022d3
XP_012537977.1	gnl|BL_ORD_ID|14847 307658:0039ff
XP_012537973.1	gnl|BL_ORD_ID|16090 307658:003eda
XP_012537979.1	gnl|BL_ORD_ID|14848 307658:003a00
XP_012537980.1	gnl|BL_ORD_ID|14848 307658:003a00
XP_012537982.1	gnl|BL_ORD_ID|11511 307658:002cf7
XP_012537983.1	gnl|BL_ORD_ID|18007 307658:004657
XP_012537981.1	gnl|BL_ORD_ID|14849 307658:003a01
XP_012537984.1	gnl|BL_ORD_ID|18007 307658:004657
XP_012537985.1	gnl|BL_ORD_ID|18007 307658:004657
XP_012537986.1	gnl|BL_ORD_ID|18008 307658:004658
XP_012537990.1	gnl|BL_ORD_ID|18932 307658:0049f4
XP_012537988.1	gnl|BL_ORD_ID|17318 307658:0043a6
XP_012537987.1	gnl|BL_ORD_ID|17318 307658:0043a6
XP_012537992.1	gnl|BL_ORD_ID|13178 307658:00337a
XP_012537993.1	gnl|BL_ORD_ID|13178 307658:00337a
XP_012537991.1	gnl|BL_ORD_ID|13177 307658:003379
XP_012537994.1	gnl|BL_ORD_ID|13179 307658:00337b
XP_012537995.1	gnl|BL_ORD_ID|13179 307658:00337b
XP_012537996.1	gnl|BL_ORD_ID|13179 307658:00337b
XP_012537997.1	gnl|BL_ORD_ID|13180 307658:00337c
XP_012537998.1	gnl|BL_ORD_ID|13180 307658:00337c
XP_012538000.1	gnl|BL_ORD_ID|14396 307658:00383c
XP_012538001.1	gnl|BL_ORD_ID|14397 307658:00383d
XP_012538003.1	gnl|BL_ORD_ID|7761 307658:001e51
XP_012538002.1	gnl|BL_ORD_ID|14397 307658:00383d
XP_012537999.1	gnl|BL_ORD_ID|14396 307658:00383c
XP_012537989.1	gnl|BL_ORD_ID|38 307658:000026
XP_012538005.1	gnl|BL_ORD_ID|14399 307658:00383f
XP_012538004.1	gnl|BL_ORD_ID|14397 307658:00383d
XP_012538008.1	gnl|BL_ORD_ID|15265 307658:003ba1
XP_012538007.1	gnl|BL_ORD_ID|15264 307658:003ba0
XP_012538009.1	gnl|BL_ORD_ID|15265 307658:003ba1
XP_012538010.1	gnl|BL_ORD_ID|15266 307658:003ba2
XP_012538006.1	gnl|BL_ORD_ID|15263 307658:003b9f
XP_012538012.1	gnl|BL_ORD_ID|15572 307658:003cd4
XP_012538014.1	gnl|BL_ORD_ID|15572 307658:003cd4
XP_012538013.1	gnl|BL_ORD_ID|15572 307658:003cd4
XP_012538015.1	gnl|BL_ORD_ID|15572 307658:003cd4
XP_012538016.1	gnl|BL_ORD_ID|15573 307658:003cd5
XP_012538011.1	gnl|BL_ORD_ID|15267 307658:003ba3
XP_012538017.1	gnl|BL_ORD_ID|15573 307658:003cd5
XP_012538019.1	gnl|BL_ORD_ID|16841 307658:0041c9
XP_012538018.1	gnl|BL_ORD_ID|16841 307658:0041c9
XP_012538021.1	gnl|BL_ORD_ID|18916 307658:0049e4
XP_012538022.1	gnl|BL_ORD_ID|17306 307658:00439a
XP_012538023.1	gnl|BL_ORD_ID|17306 307658:00439a
XP_012538020.1	gnl|BL_ORD_ID|17305 307658:004399
XP_012538025.1	gnl|BL_ORD_ID|19963 307658:004dfb
XP_012538026.1	gnl|BL_ORD_ID|10380 307658:00288c
XP_012538024.1	gnl|BL_ORD_ID|17476 307658:004444
XP_012538027.1	gnl|BL_ORD_ID|19963 307658:004dfb
XP_012538028.1	gnl|BL_ORD_ID|19964 307658:004dfc
XP_012538029.1	gnl|BL_ORD_ID|56 307658:000038
XP_012538031.1	gnl|BL_ORD_ID|6380 307658:0018ec
XP_012538030.1	gnl|BL_ORD_ID|6380 307658:0018ec
XP_012538032.1	gnl|BL_ORD_ID|6381 307658:0018ed
XP_012538034.1	gnl|BL_ORD_ID|6381 307658:0018ed
XP_012538033.1	gnl|BL_ORD_ID|6381 307658:0018ed
XP_012538035.1	gnl|BL_ORD_ID|6381 307658:0018ed
XP_012538036.1	gnl|BL_ORD_ID|6382 307658:0018ee
XP_012538037.1	gnl|BL_ORD_ID|6383 307658:0018ef
XP_012538038.1	gnl|BL_ORD_ID|6384 307658:0018f0
XP_012538040.1	gnl|BL_ORD_ID|6385 307658:0018f1
XP_012538041.1	gnl|BL_ORD_ID|6386 307658:0018f2
XP_012538039.1	gnl|BL_ORD_ID|6385 307658:0018f1
XP_012538044.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538042.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538045.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538046.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538043.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538047.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538048.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538051.1	gnl|BL_ORD_ID|8493 307658:00212d
XP_012538049.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538050.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538052.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538053.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538054.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538057.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538056.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538055.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538059.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538058.1	gnl|BL_ORD_ID|6387 307658:0018f3
XP_012538061.1	gnl|BL_ORD_ID|8493 307658:00212d
XP_012538065.1	gnl|BL_ORD_ID|12436 307658:003094
XP_012538063.1	gnl|BL_ORD_ID|99 307658:000063
XP_012538062.1	gnl|BL_ORD_ID|16240 307658:003f70
XP_012538060.1	gnl|BL_ORD_ID|16239 307658:003f6f
XP_012538067.1	gnl|BL_ORD_ID|12437 307658:003095
XP_012538066.1	gnl|BL_ORD_ID|12436 307658:003094
XP_012538068.1	gnl|BL_ORD_ID|12438 307658:003096
XP_012538064.1	gnl|BL_ORD_ID|12435 307658:003093
XP_012538070.1	gnl|BL_ORD_ID|14337 307658:003801
XP_012538073.1	gnl|BL_ORD_ID|15258 307658:003b9a
XP_012538069.1	gnl|BL_ORD_ID|14336 307658:003800
XP_012538074.1	gnl|BL_ORD_ID|15258 307658:003b9a
XP_012538072.1	gnl|BL_ORD_ID|14338 307658:003802
XP_012538071.1	gnl|BL_ORD_ID|16896 307658:004200
XP_012538075.1	gnl|BL_ORD_ID|15258 307658:003b9a
XP_012538076.1	gnl|BL_ORD_ID|15258 307658:003b9a
XP_012538077.1	gnl|BL_ORD_ID|15258 307658:003b9a
XP_012538078.1	gnl|BL_ORD_ID|15259 307658:003b9b
XP_012538079.1	gnl|BL_ORD_ID|15260 307658:003b9c
XP_012538081.1	gnl|BL_ORD_ID|15261 307658:003b9d
XP_012538082.1	gnl|BL_ORD_ID|15262 307658:003b9e
XP_012538083.1	gnl|BL_ORD_ID|19917 307658:004dcd
XP_012538084.1	gnl|BL_ORD_ID|19918 307658:004dce
XP_012538085.1	gnl|BL_ORD_ID|19918 307658:004dce
XP_012538086.1	gnl|BL_ORD_ID|20228 307658:004f04
XP_012538080.1	gnl|BL_ORD_ID|16896 307658:004200
XP_012538087.1	gnl|BL_ORD_ID|8972 307658:00230c
XP_012538090.1	gnl|BL_ORD_ID|17590 307658:0044b6
XP_012538089.1	gnl|BL_ORD_ID|17590 307658:0044b6
XP_012538091.1	gnl|BL_ORD_ID|17590 307658:0044b6
XP_012538095.1	gnl|BL_ORD_ID|17591 307658:0044b7
XP_012538093.1	gnl|BL_ORD_ID|17590 307658:0044b6
XP_012538088.1	gnl|BL_ORD_ID|16896 307658:004200
XP_012538092.1	gnl|BL_ORD_ID|17590 307658:0044b6
XP_012538094.1	gnl|BL_ORD_ID|17591 307658:0044b7
XP_012538096.1	gnl|BL_ORD_ID|17860 307658:0045c4
XP_012538097.1	gnl|BL_ORD_ID|18615 307658:0048b7
XP_012538100.1	gnl|BL_ORD_ID|20000 307658:004e20
XP_012538101.1	gnl|BL_ORD_ID|20000 307658:004e20
XP_012538098.1	gnl|BL_ORD_ID|20000 307658:004e20
XP_012538099.1	gnl|BL_ORD_ID|20000 307658:004e20
XP_012538102.1	gnl|BL_ORD_ID|10434 307658:0028c2
XP_012538103.1	gnl|BL_ORD_ID|6320 307658:0018b0
XP_012538108.1	gnl|BL_ORD_ID|12609 307658:003141
XP_012538107.1	gnl|BL_ORD_ID|12609 307658:003141
XP_012538106.1	gnl|BL_ORD_ID|12609 307658:003141
XP_012538105.1	gnl|BL_ORD_ID|12609 307658:003141
XP_012538104.1	gnl|BL_ORD_ID|12608 307658:003140
XP_012538112.1	gnl|BL_ORD_ID|12611 307658:003143
XP_012538110.1	gnl|BL_ORD_ID|12611 307658:003143
XP_012538109.1	gnl|BL_ORD_ID|12610 307658:003142
XP_012538111.1	gnl|BL_ORD_ID|12611 307658:003143
XP_012538114.1	gnl|BL_ORD_ID|10524 307658:00291c
XP_012538113.1	gnl|BL_ORD_ID|19842 307658:004d82
XP_012538117.1	gnl|BL_ORD_ID|16140 307658:003f0c
XP_012538119.1	gnl|BL_ORD_ID|8525 307658:00214d
XP_012538116.1	gnl|BL_ORD_ID|16140 307658:003f0c
XP_012538118.1	gnl|BL_ORD_ID|92 307658:00005c
XP_012538115.1	gnl|BL_ORD_ID|15648 307658:003d20
XP_012538120.1	gnl|BL_ORD_ID|14349 307658:00380d
XP_012538124.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538121.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538123.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538125.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538122.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538129.1	gnl|BL_ORD_ID|15638 307658:003d16
XP_012538126.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538128.1	gnl|BL_ORD_ID|15092 307658:003af4
XP_012538130.1	gnl|BL_ORD_ID|16043 307658:003eab
XP_012538131.1	gnl|BL_ORD_ID|16043 307658:003eab
XP_012538134.1	gnl|BL_ORD_ID|16924 307658:00421c
XP_012538132.1	gnl|BL_ORD_ID|16044 307658:003eac
XP_012538133.1	gnl|BL_ORD_ID|16923 307658:00421b
XP_012538135.1	gnl|BL_ORD_ID|15092 307658:003af4
XP_012538136.1	gnl|BL_ORD_ID|17483 307658:00444b
XP_012538137.1	gnl|BL_ORD_ID|17483 307658:00444b
XP_012538138.1	gnl|BL_ORD_ID|17484 307658:00444c
XP_012538139.1	gnl|BL_ORD_ID|14 307658:00000e
XP_012538127.1	gnl|BL_ORD_ID|14823 307658:0039e7
XP_012538141.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538140.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538142.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538143.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538144.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538149.1	gnl|BL_ORD_ID|18917 307658:0049e5
XP_012538150.1	gnl|BL_ORD_ID|15093 307658:003af5
XP_012538145.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538146.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538147.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538148.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538153.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538151.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538152.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538154.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538155.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538156.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538158.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538157.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538159.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538165.1	gnl|BL_ORD_ID|13060 307658:003304
XP_012538160.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538161.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538166.1	gnl|BL_ORD_ID|13060 307658:003304
XP_012538162.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538167.1	gnl|BL_ORD_ID|13061 307658:003305
XP_012538163.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538168.1	gnl|BL_ORD_ID|13061 307658:003305
XP_012538170.1	gnl|BL_ORD_ID|13062 307658:003306
XP_012538164.1	gnl|BL_ORD_ID|12656 307658:003170
XP_012538169.1	gnl|BL_ORD_ID|13061 307658:003305
XP_012538173.1	gnl|BL_ORD_ID|18364 307658:0047bc
XP_012538171.1	gnl|BL_ORD_ID|13062 307658:003306
XP_012538172.1	gnl|BL_ORD_ID|13063 307658:003307
XP_012538176.1	gnl|BL_ORD_ID|19429 307658:004be5
XP_012538175.1	gnl|BL_ORD_ID|19429 307658:004be5
XP_012538174.1	gnl|BL_ORD_ID|19297 307658:004b61
XP_012538178.1	gnl|BL_ORD_ID|19430 307658:004be6
XP_012538177.1	gnl|BL_ORD_ID|1059 307658:000423
XP_012538179.1	gnl|BL_ORD_ID|19614 307658:004c9e
XP_012538181.1	gnl|BL_ORD_ID|19614 307658:004c9e
XP_012538180.1	gnl|BL_ORD_ID|19614 307658:004c9e
XP_012538182.1	gnl|BL_ORD_ID|19614 307658:004c9e
XP_012538184.1	gnl|BL_ORD_ID|8583 307658:002187
XP_012538183.1	gnl|BL_ORD_ID|19614 307658:004c9e
XP_012538187.1	gnl|BL_ORD_ID|19978 307658:004e0a
XP_012538189.1	gnl|BL_ORD_ID|6655 307658:0019ff
XP_012538190.1	gnl|BL_ORD_ID|19598 307658:004c8e
XP_012538185.1	gnl|BL_ORD_ID|16970 307658:00424a
XP_012538188.1	gnl|BL_ORD_ID|16711 307658:004147
XP_012538186.1	gnl|BL_ORD_ID|16970 307658:00424a
XP_012538191.1	gnl|BL_ORD_ID|19598 307658:004c8e
XP_012538192.1	gnl|BL_ORD_ID|113 307658:000071
XP_012538193.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538194.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538195.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538197.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538196.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538198.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538199.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538200.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538201.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538203.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538202.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538204.1	gnl|BL_ORD_ID|14421 307658:003855
XP_012538205.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538206.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538207.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538208.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538209.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538210.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538216.1	gnl|BL_ORD_ID|14915 307658:003a43
XP_012538211.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538213.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538212.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538214.1	gnl|BL_ORD_ID|14478 307658:00388e
XP_012538215.1	gnl|BL_ORD_ID|14914 307658:003a42
XP_012538217.1	gnl|BL_ORD_ID|8627 307658:0021b3
XP_012538218.1	gnl|BL_ORD_ID|18231 307658:004737
XP_012538219.1	gnl|BL_ORD_ID|18232 307658:004738
XP_012538220.1	gnl|BL_ORD_ID|19000 307658:004a38
XP_012538221.1	gnl|BL_ORD_ID|1292 307658:00050c
XP_012538222.1	gnl|BL_ORD_ID|18996 307658:004a34
XP_012538223.1	gnl|BL_ORD_ID|18997 307658:004a35
XP_012538225.1	gnl|BL_ORD_ID|18998 307658:004a36
XP_012538224.1	gnl|BL_ORD_ID|8627 307658:0021b3
XP_012538226.1	gnl|BL_ORD_ID|18999 307658:004a37
XP_012538229.1	gnl|BL_ORD_ID|6331 307658:0018bb
XP_012538227.1	gnl|BL_ORD_ID|462 307658:0001ce
XP_012538228.1	gnl|BL_ORD_ID|6330 307658:0018ba
XP_012538230.1	gnl|BL_ORD_ID|14066 307658:0036f2
XP_012538231.1	gnl|BL_ORD_ID|14066 307658:0036f2
XP_012538232.1	gnl|BL_ORD_ID|14066 307658:0036f2
XP_012538233.1	gnl|BL_ORD_ID|8627 307658:0021b3
XP_012538234.1	gnl|BL_ORD_ID|14067 307658:0036f3
XP_012538235.1	gnl|BL_ORD_ID|14067 307658:0036f3
XP_012538236.1	gnl|BL_ORD_ID|16511 307658:00407f
XP_012538237.1	gnl|BL_ORD_ID|16512 307658:004080
XP_012538238.1	gnl|BL_ORD_ID|20273 307658:004f31
XP_012538239.1	gnl|BL_ORD_ID|8627 307658:0021b3
XP_012538240.1	gnl|BL_ORD_ID|292 307658:000124
XP_012538241.1	gnl|BL_ORD_ID|9628 307658:00259c
XP_012538243.1	gnl|BL_ORD_ID|13707 307658:00358b
XP_012538244.1	gnl|BL_ORD_ID|13707 307658:00358b
XP_012538245.1	gnl|BL_ORD_ID|19238 307658:004b26
XP_012538246.1	gnl|BL_ORD_ID|19238 307658:004b26
XP_012538247.1	gnl|BL_ORD_ID|19238 307658:004b26
XP_012538248.1	gnl|BL_ORD_ID|19239 307658:004b27
XP_012538249.1	gnl|BL_ORD_ID|20132 307658:004ea4
XP_012538250.1	gnl|BL_ORD_ID|20132 307658:004ea4
XP_012538242.1	gnl|BL_ORD_ID|13706 307658:00358a
XP_012538251.1	gnl|BL_ORD_ID|19544 307658:004c58
XP_012538253.1	gnl|BL_ORD_ID|20133 307658:004ea5
XP_012538252.1	gnl|BL_ORD_ID|20132 307658:004ea4
XP_012538254.1	gnl|BL_ORD_ID|18815 307658:00497f
XP_012538255.1	gnl|BL_ORD_ID|18816 307658:004980
XP_012538257.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538259.1	gnl|BL_ORD_ID|19544 307658:004c58
XP_012538256.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538258.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538260.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538261.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538263.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538262.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538265.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538264.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538266.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538267.1	gnl|BL_ORD_ID|15365 307658:003c05
XP_012538269.1	gnl|BL_ORD_ID|19220 307658:004b14
XP_012538270.1	gnl|BL_ORD_ID|16178 307658:003f32
XP_012538268.1	gnl|BL_ORD_ID|17581 307658:0044ad
XP_012538272.1	gnl|BL_ORD_ID|598 307658:000256
XP_012538273.1	gnl|BL_ORD_ID|918 307658:000396
XP_012538275.1	gnl|BL_ORD_ID|18853 307658:0049a5
XP_012538274.1	gnl|BL_ORD_ID|15438 307658:003c4e
XP_012538277.1	gnl|BL_ORD_ID|170 307658:0000aa
XP_012538276.1	gnl|BL_ORD_ID|20498 307658:005012
XP_012538278.1	gnl|BL_ORD_ID|15806 307658:003dbe
XP_012538271.1	gnl|BL_ORD_ID|18168 307658:0046f8
XP_012538279.1	gnl|BL_ORD_ID|15806 307658:003dbe
XP_012538280.1	gnl|BL_ORD_ID|15806 307658:003dbe
XP_012538282.1	gnl|BL_ORD_ID|15806 307658:003dbe
XP_012538281.1	gnl|BL_ORD_ID|15806 307658:003dbe
XP_012538283.1	gnl|BL_ORD_ID|15807 307658:003dbf
XP_012538284.1	gnl|BL_ORD_ID|15808 307658:003dc0
XP_012538286.1	gnl|BL_ORD_ID|16145 307658:003f11
XP_012538285.1	gnl|BL_ORD_ID|18214 307658:004726
XP_012538287.1	gnl|BL_ORD_ID|16145 307658:003f11
XP_012538288.1	gnl|BL_ORD_ID|16146 307658:003f12
XP_012538289.1	gnl|BL_ORD_ID|16146 307658:003f12
XP_012538291.1	gnl|BL_ORD_ID|16295 307658:003fa7
XP_012538292.1	gnl|BL_ORD_ID|16425 307658:004029
XP_012538293.1	gnl|BL_ORD_ID|16425 307658:004029
XP_012538294.1	gnl|BL_ORD_ID|16425 307658:004029
XP_012538295.1	gnl|BL_ORD_ID|16425 307658:004029
XP_012538290.1	gnl|BL_ORD_ID|16294 307658:003fa6
XP_012538296.1	gnl|BL_ORD_ID|16425 307658:004029
XP_012538297.1	gnl|BL_ORD_ID|18854 307658:0049a6
XP_012538298.1	gnl|BL_ORD_ID|16680 307658:004128
XP_012538300.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538299.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538301.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538302.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538303.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538304.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538305.1	gnl|BL_ORD_ID|16681 307658:004129
XP_012538307.1	gnl|BL_ORD_ID|19758 307658:004d2e
XP_012538306.1	gnl|BL_ORD_ID|19758 307658:004d2e
XP_012538312.1	gnl|BL_ORD_ID|18855 307658:0049a7
XP_012538308.1	gnl|BL_ORD_ID|17628 307658:0044dc
XP_012538309.1	gnl|BL_ORD_ID|17628 307658:0044dc
XP_012538310.1	gnl|BL_ORD_ID|17628 307658:0044dc
XP_012538313.1	gnl|BL_ORD_ID|20196 307658:004ee4
XP_012538311.1	gnl|BL_ORD_ID|17628 307658:0044dc
XP_012538314.1	gnl|BL_ORD_ID|20197 307658:004ee5
XP_012538315.1	gnl|BL_ORD_ID|20197 307658:004ee5
XP_012538316.1	gnl|BL_ORD_ID|20198 307658:004ee6
XP_012538317.1	gnl|BL_ORD_ID|20198 307658:004ee6
XP_012538318.1	gnl|BL_ORD_ID|6337 307658:0018c1
XP_012538323.1	gnl|BL_ORD_ID|19167 307658:004adf
XP_012538320.1	gnl|BL_ORD_ID|15529 307658:003ca9
XP_012538319.1	gnl|BL_ORD_ID|15528 307658:003ca8
XP_012538322.1	gnl|BL_ORD_ID|16231 307658:003f67
XP_012538324.1	gnl|BL_ORD_ID|18009 307658:004659
XP_012538321.1	gnl|BL_ORD_ID|16230 307658:003f66
XP_012538325.1	gnl|BL_ORD_ID|18009 307658:004659
XP_012538327.1	gnl|BL_ORD_ID|18009 307658:004659
XP_012538326.1	gnl|BL_ORD_ID|18009 307658:004659
XP_012538328.1	gnl|BL_ORD_ID|18009 307658:004659
XP_012538330.1	gnl|BL_ORD_ID|14212 307658:003784
XP_012538329.1	gnl|BL_ORD_ID|6483 307658:001953
XP_012538333.1	gnl|BL_ORD_ID|18411 307658:0047eb
XP_012538331.1	gnl|BL_ORD_ID|536 307658:000218
XP_012538334.1	gnl|BL_ORD_ID|19532 307658:004c4c
XP_012538336.1	gnl|BL_ORD_ID|14714 307658:00397a
XP_012538335.1	gnl|BL_ORD_ID|14713 307658:003979
XP_012538332.1	gnl|BL_ORD_ID|13897 307658:003649
XP_012538337.1	gnl|BL_ORD_ID|14715 307658:00397b
XP_012538338.1	gnl|BL_ORD_ID|14715 307658:00397b
XP_012538339.1	gnl|BL_ORD_ID|14716 307658:00397c
XP_012538341.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538340.1	gnl|BL_ORD_ID|15530 307658:003caa
XP_012538342.1	gnl|BL_ORD_ID|19532 307658:004c4c
XP_012538343.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538344.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538345.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538347.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538346.1	gnl|BL_ORD_ID|15531 307658:003cab
XP_012538349.1	gnl|BL_ORD_ID|17594 307658:0044ba
XP_012538350.1	gnl|BL_ORD_ID|17594 307658:0044ba
XP_012538348.1	gnl|BL_ORD_ID|17593 307658:0044b9
XP_012538351.1	gnl|BL_ORD_ID|17594 307658:0044ba
XP_012538353.1	gnl|BL_ORD_ID|17594 307658:0044ba
XP_012538355.1	gnl|BL_ORD_ID|7004 307658:001b5c
XP_012538354.1	gnl|BL_ORD_ID|1320 307658:000528
XP_012538352.1	gnl|BL_ORD_ID|19532 307658:004c4c
XP_012538357.1	gnl|BL_ORD_ID|8636 307658:0021bc
XP_012538356.1	gnl|BL_ORD_ID|7007 307658:001b5f
XP_012538361.1	gnl|BL_ORD_ID|9442 307658:0024e2
XP_012538359.1	gnl|BL_ORD_ID|20498 307658:005012
XP_012538360.1	gnl|BL_ORD_ID|8754 307658:002232
XP_012538358.1	gnl|BL_ORD_ID|18022 307658:004666
XP_012538362.1	gnl|BL_ORD_ID|13490 307658:0034b2
XP_012538363.1	gnl|BL_ORD_ID|13490 307658:0034b2
XP_012538365.1	gnl|BL_ORD_ID|13490 307658:0034b2
XP_012538364.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538366.1	gnl|BL_ORD_ID|13490 307658:0034b2
XP_012538367.1	gnl|BL_ORD_ID|13490 307658:0034b2
XP_012538368.1	gnl|BL_ORD_ID|13491 307658:0034b3
XP_012538369.1	gnl|BL_ORD_ID|13491 307658:0034b3
XP_012538371.1	gnl|BL_ORD_ID|13492 307658:0034b4
XP_012538370.1	gnl|BL_ORD_ID|13492 307658:0034b4
XP_012538372.1	gnl|BL_ORD_ID|13493 307658:0034b5
XP_012538373.1	gnl|BL_ORD_ID|13493 307658:0034b5
XP_012538374.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538375.1	gnl|BL_ORD_ID|13493 307658:0034b5
XP_012538377.1	gnl|BL_ORD_ID|13495 307658:0034b7
XP_012538376.1	gnl|BL_ORD_ID|13494 307658:0034b6
XP_012538378.1	gnl|BL_ORD_ID|14672 307658:003950
